"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"true","false","[]","[]","[]","preload","0","2.0.0","3","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","7455","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","consent","7451","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $0.5.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","",""
"","","","","","instructions","2","2.0.0","20115","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","12659","","","[{""page_index"":0,""viewing_time"":12659}]","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","31980","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","11863","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","jump up and down","sit down","50","","",""
"","","","","","html-slider-response","4","2.0.0","38705","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6724","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","5","2.0.0","44160","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5453","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","6","2.0.0","49800","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5639","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","7","2.0.0","53995","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4193","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","8","2.0.0","58460","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4464","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","9","2.0.0","64925","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6464","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely yes""</strong></p>","100","","attention_check_1","","","50","","100","yes"
"","","","","","html-slider-response","10","2.0.0","70430","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5503","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","11","2.0.0","75470","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5039","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","42","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","12","2.0.0","78860","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3388","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","13","2.0.0","82334","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3473","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","take a walk","","50","think about something","",""
"","","","","","html-slider-response","14","2.0.0","85900","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3565","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","15","2.0.0","90380","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4479","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","16","2.0.0","94404","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4023","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","17","2.0.0","97845","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3440","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","18","2.0.0","101659","1A558DA549534EEE8E789D3D4A63CE18","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3813","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","causal","become hungry","","50","take a walk","",""
