"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","12","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","7014","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","6998","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","11809","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4792","","","[{""page_index"":0,""viewing_time"":4792}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","19449","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7637","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","24803","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5352","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","28792","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3987","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","32777","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3984","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","38242","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5463","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","29","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","43272","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5028","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","46891","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3616","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","50871","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3977","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","55599","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4726","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","58768","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3168","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","62423","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3651","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","68202","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5777","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","71785","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3581","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","76675","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4887","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","87296","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","10619","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","99964","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","12665","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","103564","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3598","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","107070","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3504","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","110991","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3918","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","114558","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3565","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","117727","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3167","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","121668","43EB9C769223414AA119C75515B450AC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3939","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
