"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","26","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","12006","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","11970","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","15517","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3497","","","[{""page_index"":0,""viewing_time"":3495}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","31733","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","16195","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","36131","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4389","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","43","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","38298","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2156","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","44","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","41079","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2775","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","45","","causal","experience pain","","50","kick something","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","43321","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2238","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","causal","sit down","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","52786","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9452","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","62277","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9479","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","71688","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9402","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","74347","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2646","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","become hungry","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","82357","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8002","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","87901","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5540","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","91251","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3340","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","94875","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3614","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","97865","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2987","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","113963","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","16092","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","116010","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2034","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","119123","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3104","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","123056","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3926","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","125524","A99BD59C13C74E678DBBBCECDF90A207","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2457","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","reach for something","kick something","50","","","","","","","",""
