"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","15","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","14558","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","14539","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","92685","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","78022","","","[{""page_index"":0,""viewing_time"":78022}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","282760","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","189969","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","77","","similarity","choose what to do","remember something","50","77","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","289496","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6733","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","76","","similarity","hear something","see something","50","76","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","311270","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","21773","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","28","","counterfactual","jump up and down","","50","28","see something","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","360300","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","49027","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","8","","counterfactual","reach for something","","50","8","become hungry","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","368689","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8387","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","8","2.1.0","379664","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10970","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","41","","similarity","feel scared","get tired","50","41","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","417775","85483A6D4E4C48D1AD00E23C254A37EE","0198e2e6-4f94-743f-9533-14f9ebdb8ddd","0198e2d6-5c2e-73f5-8451-25a6796d814f","","38109","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","38","","similarity","experience pain","get tired","50","38","","","","","","","",""
