"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","8","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","54861","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","54851","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","100902","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","46040","","","[{""page_index"":0,""viewing_time"":46040}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","116118","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","15214","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","3","","counterfactual","become hungry","take a walk","50","3","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","125485","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9365","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","0","","counterfactual","hear something","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","134199","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8713","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","74","","similarity","sit down","","50","74","jump up and down","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","149250","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","15049","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","15","","similarity","choose what to do","","50","15","remember something","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","163670","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","14419","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","4","","counterfactual","jump up and down","see something","50","4","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","170399","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6728","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","50","","similarity","hear something","","50","50","see something","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","176631","DD2AC9A77BA34C23A1210166FC8F592E","0198e2e6-bca5-7fed-9475-b63730f7e4a8","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6231","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","24","","counterfactual","get tired","jump up and down","50","24","","","","","","","",""
