"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","14","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","15895","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","15878","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","28457","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12561","","","[{""page_index"":0,""viewing_time"":12561}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","48659","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","20200","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","33","","counterfactual","sit down","experience pain","50","33","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","61314","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12654","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","76","","similarity","kick something","","50","76","sit down","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","74232","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12917","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","50","","similarity","get sick","","50","50","get tired","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","85238","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11005","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","8","","counterfactual","hear something","take a walk","50","8","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","97110","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11871","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","24","","similarity","remember something","","50","24","think about something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","112412","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","15300","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","26","","similarity","think about something","","50","26","remember something","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","131811","F41EC5D604524897913DB525142E1E40","0198e2e6-7af8-7ec9-8691-247886c4f52b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","19397","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","72","","similarity","take a walk","","50","72","sit down","","","","","","",""
