"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","11","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","28505","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","28492","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","41131","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","12625","","","[{""page_index"":0,""viewing_time"":12625}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","64183","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","23046","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","83786","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","19602","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","91723","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7937","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","98820","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7095","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","similar","remember something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","104861","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6039","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","117879","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","13017","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","see something","hear something","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","125496","738C47B8F8254C7B80D9362DD68F28BE","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7616","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
