"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","13","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","3167","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","3146","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","10995","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7821","","","[{""page_index"":0,""viewing_time"":7821}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","19268","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8267","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","25366","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6090","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","42","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","28794","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3419","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","31984","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3185","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","56","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","37226","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5234","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","43969","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6733","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","47969","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3992","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","51081","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3104","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","55766","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4677","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","60499","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4727","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","63480","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2973","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","72","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","68591","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5103","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","2","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","73464","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4867","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","77625","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4152","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","43","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","80169","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2536","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","83424","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3247","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","85185","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1754","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","88570","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3378","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","92145","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3567","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","43","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","96011","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3855","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","9","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","101013","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4998","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","109366","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8348","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","112549","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3175","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","117203","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4647","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","119499","232ABA8B0764487185E586B963DBD175","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2290","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","take a walk","think about something","50","","","","","","","",""
