"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","11","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","4556","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","4543","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","11482","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6924","","","[{""page_index"":0,""viewing_time"":6924}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","16449","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4966","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","20438","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3988","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","18","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","26944","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6504","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","get sick","get tired","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","32583","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5638","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","36315","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3731","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","40110","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3794","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","45114","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5003","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","51112","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5997","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","47","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","58605","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7492","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","62955","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4349","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","causal","experience pain","","50","kick something","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","67480","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4524","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","71391","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3910","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","74812","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3420","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","remember something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","79052","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4239","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","82885","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3832","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","86257","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3372","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","become hungry","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","89283","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3024","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","6","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","94772","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5489","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","similar","see something","hear something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","97428","3CB9A2C5C494489CB8298E32F12E941C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2655","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","similar","get tired","feel scared","50","","","","","","","",""
