"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","18","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","33788","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","33763","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","116421","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","82630","","","[{""page_index"":0,""viewing_time"":82630}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","126311","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9884","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","130092","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3778","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","135279","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5184","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","139380","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4098","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","143141","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3759","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","145853","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2709","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","150434","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4579","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","155533","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5095","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","159159","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3623","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","164459","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5297","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","169522","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5061","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","become hungry","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","172967","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3443","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","177103","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4133","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","sit down","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","179923","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2816","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","remember something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","182664","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2739","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","185871","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3204","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","189431","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3558","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","192157","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2724","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","195012","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2852","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","see something","hear something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","198076","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3061","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","19","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","266691","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","68613","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","get sick","get tired","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","271691","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4997","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","274827","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3133","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","277351","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2522","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","56","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","282458","ABC8336F600C445583FC011E1C68957B","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5104","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","think about something","remember something","50","","","","","","","",""
