"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","7","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","2096","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","2087","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","11802","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9706","","","[{""page_index"":0,""viewing_time"":9706}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","27784","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","15979","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","46","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","32695","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4909","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","7","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","39510","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6813","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","44726","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5215","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","52915","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8187","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","60706","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7790","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","16","","similar","see something","hear something","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","66697","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5990","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
"","","","","","html-slider-response","10","2.1.0","91375","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","24676","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","32","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","97674","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6298","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","104605","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6930","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","84","","causal","sit down","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","110374","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5767","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","127618","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","17243","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","136642","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9023","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","140945","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4301","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","causal","take a walk","","50","think about something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","145511","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4564","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","150203","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4691","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","97","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","166239","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","16035","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","causal","experience pain","","50","kick something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","196883","5EF44FDA4E464CDEA4370DB69E23EBC7","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","30643","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","18","","causal","get sick","","50","see something","","","","","","",""
