"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","17","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","15764","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","15741","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","22029","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6260","","","[{""page_index"":0,""viewing_time"":6260}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","32279","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10247","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","16","","counterfactual","become hungry","take a walk","50","16","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","40832","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8550","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","93","","similarity","get sick","","50","93","get tired","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","49282","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8448","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","36","","counterfactual","see something","take a walk","50","36","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","54799","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5515","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","25","","counterfactual","kick something","think about something","50","25","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","61616","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6815","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","51","","counterfactual","experience pain","kick something","50","51","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","67782","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6165","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","50","","counterfactual","choose what to do","experience pain","50","50","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","76764","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8979","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","75","","similarity","jump up and down","","50","75","sit down","","","","","","",""
"","","","","","html-slider-response","10","2.1.0","82232","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5466","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","90","","similarity","take a walk","","50","90","sit down","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","86064","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3830","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","92","","similarity","feel scared","","50","92","get tired","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","89417","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3351","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","75","","counterfactual","take a walk","think about something","50","75","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","95281","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5861","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","2","","counterfactual","jump up and down","see something","50","2","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","113799","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","18516","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","97","","similarity","become hungry","","50","97","feel scared","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","126885","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13084","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","23","","counterfactual","remember something","take a walk","50","23","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","132318","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5431","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","50","","counterfactual","get sick","see something","50","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","139399","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7079","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","95","","similarity","get tired","","50","95","feel scared","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","151102","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11701","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","50","","counterfactual","think about something","get sick","50","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","155100","BEB4186E447E47F88F046E90465F10D6","0198e2e6-91be-7c2b-8c24-7754e8563485","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3995","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","24","","similarity","sit down","","50","24","jump up and down","","","","","","",""
