"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","8","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","13057","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","13047","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","34119","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","21062","","","[{""page_index"":0,""viewing_time"":21062}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","46532","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12411","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","50","","counterfactual","reach for something","become hungry","50","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","54490","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7957","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","think about something","get sick","50","0","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","63695","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9204","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","0","","counterfactual","hear something","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","77110","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13414","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","76","","counterfactual","take a walk","think about something","50","76","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","85851","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8740","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","77","","similarity","sit down","","50","77","jump up and down","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","96571","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10719","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","9","","counterfactual","become hungry","take a walk","50","9","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","103642","B7C9B2F49BF245A683D6C771110010AF","0198e2e6-959b-7bf4-8985-e62d5832060c","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7070","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","28","","counterfactual","get sick","see something","50","28","","","","","","","",""
