"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","10","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","8538","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","8525","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","20673","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12134","","","[{""page_index"":0,""viewing_time"":12134}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","33129","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12454","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","90","","similarity","take a walk","sit down","50","90","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","39224","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6094","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","75","","similarity","see something","hear something","50","75","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","47976","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8751","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","51","","similarity","think about something","remember something","50","51","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","54768","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6791","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","88","","counterfactual","get tired","","50","88","jump up and down","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","61224","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6455","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","83","","similarity","get tired","feel scared","50","83","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","67473","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6248","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","9","2.1.0","81720","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","14246","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","24","","similarity","get sick","get tired","50","24","","","","","","","",""
"","","","","","html-slider-response","10","2.1.0","87089","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5368","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","13","","counterfactual","kick something","","50","13","think about something","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","93400","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6310","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","49","","similarity","become hungry","feel scared","50","49","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","98656","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5256","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","3","","counterfactual","hear something","","50","3","take a walk","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","106472","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7815","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","24","","counterfactual","get sick","","50","24","see something","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","111824","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5352","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","23","","counterfactual","take a walk","","50","23","think about something","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","116879","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5054","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","50","","similarity","kick something","sit down","50","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","122928","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6048","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","50","","similarity","experience pain","get tired","50","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","127607","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4678","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","65","","similarity","feel scared","get tired","50","65","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","132543","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4935","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","50","","similarity","jump up and down","sit down","50","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","138015","9BA3C045770B4FD8ACEDC19F54B0D244","0198e2e6-af62-76ad-812a-16bb641a54e6","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5472","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","12","","counterfactual","sit down","","50","12","experience pain","","","","","","",""
