"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","6","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","2340","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","2332","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","10461","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8121","","","[{""page_index"":0,""viewing_time"":8121}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","19481","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9018","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","82","","similarity","become hungry","feel scared","50","82","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","25139","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5657","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","75","","similarity","see something","hear something","50","75","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","31365","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6225","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","feel scared","","50","0","see something","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","35035","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3670","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","7","2.1.0","42193","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7157","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","50","","similarity","feel scared","get tired","50","50","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","48601","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6407","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","74","","similarity","reach for something","kick something","50","74","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","54706","176B40DB9C0E4C7A9EC1E3EC0095D980","0198e2e6-822a-7f45-a622-f0f6fd2d3770","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6104","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","23","","similarity","remember something","think about something","50","23","","","","","","","",""
