"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","10","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","12980","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","12968","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","25517","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12536","","","[{""page_index"":0,""viewing_time"":12536}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","52357","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","26837","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","74","","similarity","see something","hear something","50","74","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","60480","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8122","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","16","","counterfactual","kick something","","50","16","think about something","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","71046","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10563","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","46","","counterfactual","jump up and down","","50","46","see something","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","84374","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13327","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","93","","counterfactual","sit down","","50","93","experience pain","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","98114","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13738","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","31","","counterfactual","take a walk","","50","31","think about something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","105341","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7225","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","86","","similarity","experience pain","get tired","50","86","","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","142782","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","37440","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","53","","counterfactual","remember something","","50","53","take a walk","","","","","","",""
"","","","","","html-slider-response","10","2.1.0","150534","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7751","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","78","","similarity","get sick","get tired","50","78","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","156119","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5583","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","45","","similarity","reach for something","kick something","50","45","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","176917","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","20796","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","9","","counterfactual","feel scared","","50","9","see something","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","183956","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7037","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","11","","similarity","think about something","remember something","50","11","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","190573","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6616","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","45","","counterfactual","hear something","","50","45","take a walk","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","197891","F6586134F687435A9064E1C721EBC99F","0198e2e6-734c-73c3-b632-dd0f032259f7","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7316","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","50","","similarity","kick something","sit down","50","50","","","","","","","",""
