"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","first_item","first_past_tense","third_item","middle_causal","middle_similar","biological_substrate","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","4","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","87686","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","consent","87684","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 6 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 6 minutes, your payment will amount to $1.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","167536","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","79850","","","[{""page_index"":0,""viewing_time"":79850}]","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","171536","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","3996","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>saw something</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","1","","causal_chain","see something","saw something","hear something","kick something","remember something","CD8R1","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","176235","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","4697","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","1","","causal_chain","choose what to do","chose what to do","hear something","take a walk","see something","FTR54","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","177418","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","1181","<p style=""font-size: 25px;"">For this question, please select ""<strong>jump up and down</strong>""</p>
    ","1","","attention_check_causal_chain","","","","","","","jump up and down","jump up and down","","","","",""
"","","","","","html-button-response","6","2.1.0","180435","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","3015","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>remembered something</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","1","","causal_chain","remember something","remembered something","hear something","feel scared","think about something","TRE89","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","182952","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","2515","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got sick</strong>,
      which made them ____________ , which made them <strong>become hungry</strong>.</p>
      <br>
      ","0","","causal_chain","get sick","got sick","become hungry","remember something","experience pain","ZBT7A","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","186035","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","3081","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>sat down</strong>,
      which made them ____________ , which made them <strong>jump up and down</strong>.</p>
      <br>
      ","1","","causal_chain","sit down","sat down","jump up and down","experience pain","take a walk","APP12","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","189152","DDF9CC347F5D4544A341532EF7995E62","019aae46-0668-71cc-8662-823c4ce164b9","019aae39-7d6d-7fa9-a44a-fec91b1e72a7","","3114","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got tired</strong>,
      which made them ____________ , which made them <strong>feel scared</strong>.</p>
      <br>
      ","1","","causal_chain","get tired","got tired","feel scared","choose what to do","get sick","VF501","<p style=""font-size: 25px;""><strong>choose what to do</strong></p>","","","","","",""
