"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","5","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","7443","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","consent","7435","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> This is a study demo; the purpose of the study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. <p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. <p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","11299","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","3853","","","[{""page_index"":0,""viewing_time"":3852}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","18362","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","7061","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","21744","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","3380","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select <strong>""choose what to do""</strong></p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","5","2.1.0","26913","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","5167","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","31088","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","4173","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","54274","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","23184","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","57234","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","2957","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","59970","3413EE302117479A9331DDD800CE40B9","","0199ee82-6072-77a3-8e83-ec647691b665","","2734","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
