"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","10","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","6985","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","consent","6972","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 5 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 5 minutes, your payment will amount to $1.25.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","274181","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","267191","","","[{""page_index"":0,""viewing_time"":267190}]","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","466423","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","192235","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","similar","get sick","get tired","50","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","476746","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","10320","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","484848","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8097","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","504609","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","19758","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","512487","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7873","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","519635","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7141","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","530189","E565252333A24962AB2FA6EC776027EF","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","10550","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Extremely satisfying""</strong></p>","100","","attention_check_1","","","50","","100","yes","","","","",""
