"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","7","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","9303","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","9294","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","14174","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4871","","","[{""page_index"":0,""viewing_time"":4871}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","22162","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7986","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","25","","similarity","kick something","sit down","50","25","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","34830","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12666","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","95","","counterfactual","jump up and down","","50","95","see something","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","41954","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7122","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","75","","similarity","choose what to do","remember something","50","75","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","49424","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7469","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","1","","counterfactual","kick something","","50","1","think about something","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","55674","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6249","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","86","","similarity","jump up and down","sit down","50","86","","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","61599","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5923","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","9","2.1.0","79029","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","17428","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","73","","similarity","become hungry","feel scared","50","73","","","","","","","",""
"","","","","","html-slider-response","10","2.1.0","86696","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7666","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","25","","counterfactual","reach for something","","50","25","become hungry","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","92692","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5995","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","6","","counterfactual","remember something","","50","6","take a walk","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","97593","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4900","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","13","2.1.0","104419","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6824","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","26","","similarity","sit down","jump up and down","50","26","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","109542","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5122","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","10","","counterfactual","experience pain","","50","10","kick something","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","116295","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6751","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","2","","counterfactual","get tired","","50","2","jump up and down","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","122546","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6250","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","75","","similarity","get tired","feel scared","50","75","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","128708","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6160","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","29","","counterfactual","get sick","","50","29","see something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","133608","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4900","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","12","","counterfactual","become hungry","","50","12","take a walk","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","139532","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5922","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","75","","similarity","get sick","get tired","50","75","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","163907","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","24375","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","25","","counterfactual","take a walk","","50","25","think about something","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","168952","8AD75A0E739F472780FCF6D389C4D333","0198e2e6-627c-77ce-aa97-7ef6c4633872","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5044","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","12","","counterfactual","hear something","","50","12","take a walk","","","","","","",""
