"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","9","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","13164","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","consent","13152","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> This is a study demo; the purpose of the study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. <p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. <p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","34136","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","20969","","","[{""page_index"":0,""viewing_time"":20969}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","50858","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","16719","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","60313","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","9452","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","70266","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","9949","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","75930","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","5660","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","81554","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","5621","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","85390","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","3833","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get tired.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","89293","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","3899","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.1.0","95273","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","5977","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","choose what to do","experience pain","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","99362","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","4086","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","think about something","get sick","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","102878","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","3512","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","106025","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","3145","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","112924","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","6897","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select <strong>""choose what to do""</strong></p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","15","2.1.0","116838","9793E981F8C3427A8141339853BFB7DC","","0199ee82-6072-77a3-8e83-ec647691b665","","3913","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","become hungry","take a walk","feel scared","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
