"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","first_item","first_past_tense","third_item","middle_causal","middle_similar","biological_substrate","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","3","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","13328","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","consent","13323","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 6 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 6 minutes, your payment will amount to $1.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","34849","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","21520","","","[{""page_index"":0,""viewing_time"":21520}]","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","64607","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","29756","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>,
      which made them ____________ , which made them <strong>reach for something</strong>.</p>
      <br>
      ","1","","causal_chain","take a walk","took a walk","reach for something","see something","jump up and down","ZBT7A","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","81389","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","16779","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>sat down</strong>,
      which made them ____________ , which made them <strong>jump up and down</strong>.</p>
      <br>
      ","1","","causal_chain","sit down","sat down","jump up and down","experience pain","take a walk","APP12","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","104737","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","23346","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>remembered something</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","0","","causal_chain","remember something","remembered something","hear something","kick something","see something","FTR54","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","120572","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","15832","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got tired</strong>,
      which made them ____________ , which made them <strong>feel scared</strong>.</p>
      <br>
      ","1","","causal_chain","get tired","got tired","feel scared","choose what to do","become hungry","CD8R1","<p style=""font-size: 25px;""><strong>choose what to do</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","129002","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","8428","<p style=""font-size: 25px;"">For this question, please select ""<strong>jump up and down</strong>""</p>
    ","1","","attention_check_causal_chain","","","","","","","jump up and down","jump up and down","","","","",""
"","","","","","html-button-response","8","2.1.0","143819","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","14814","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","1","","causal_chain","choose what to do","chose what to do","hear something","take a walk","see something","HFE1A","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","155085","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","11264","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got sick</strong>,
      which made them ____________ , which made them <strong>become hungry</strong>.</p>
      <br>
      ","1","","causal_chain","get sick","got sick","become hungry","see something","feel scared","TRE89","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.1.0","161482","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","6395","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong>,
      which made them ____________ , which made them <strong>sit down</strong>.</p>
      <br>
      ","0","","causal_chain","jump up and down","jumped up and down","sit down","get tired","take a walk","BRCA1","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","172884","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","11401","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>saw something</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","0","","causal_chain","see something","saw something","hear something","take a walk","remember something","UT902","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","184030","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","11143","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>became hungry</strong>,
      which made them ____________ , which made them <strong>feel scared</strong>.</p>
      <br>
      ","0","","causal_chain","become hungry","became hungry","feel scared","think about something","get tired","VF501","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","instructions","13","2.1.0","197524","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","","13493","","","[{""page_index"":0,""viewing_time"":13493}]","","","","","","","","","","","","","",""
"","","","","","survey-html-form","14","2.1.0","456111","B8334F2304A9454690F324F82C9040C4","019b17ff-ba56-781d-a17b-3013feae0c34","019b17ef-16f9-7405-b293-c4efd23deca7","demographics_survey","258572","","{""feedback"":""I tried to figure out which option made sense. It wasn't quite clear, but I tried to use logic. I was looking for causality.  "",""age"":""59"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","","I tried to figure out which option made sense. It wasn't quite clear, but I tried to use logic. I was looking for causality.  ","59","Non-Hispanic","Male","White"
