"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","correct_response_attn","selected_choice","itemB","causal_itemA","similar_itemA","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","6","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","2411","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","consent","2403","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.00.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","12619","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","10207","","","[{""page_index"":0,""viewing_time"":10207}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","16611","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3991","<p style=""font-size: 25px;"">For this question, please select <strong>""choose what to do""</strong></p>
            <p style=""font-size: 25px;"">I would make them...</p>","0","","attention_check","choose what to do","choose what to do","","","","","","","",""
"","","","","","html-button-response","4","2.1.0","28419","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","11807","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","reach for something","become hungry","kick something","","","","",""
"","","","","","html-button-response","5","2.1.0","35795","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","7375","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>kick something</strong></p>","experience pain","kick something","feel scared","","","","",""
"","","","","","html-button-response","6","2.1.0","43068","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","7272","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>see something</strong></p>","get sick","see something","get tired","","","","",""
"","","","","","html-button-response","7","2.1.0","49188","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","6119","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","1","","causal","","<p style=""font-size: 25px;""><strong>remember something</strong></p>","think about something","take a walk","remember something","","","","",""
"","","","","","html-button-response","8","2.1.0","60635","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","11447","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","jump up and down","think about something","sit down","","","","",""
"","","","","","html-button-response","9","2.1.0","64484","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3847","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","get tired","jump up and down","feel scared","","","","",""
"","","","","","html-button-response","10","2.1.0","73276","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","8791","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","take a walk","think about something","jump up and down","","","","",""
"","","","","","html-button-response","11","2.1.0","76996","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3719","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","1","","causal","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","become hungry","take a walk","experience pain","","","","",""
"","","","","","html-button-response","12","2.1.0","82460","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","5463","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","hear something","take a walk","see something","","","","",""
"","","","","","html-button-response","13","2.1.0","86492","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","4031","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","1","","causal","","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","sit down","experience pain","jump up and down","","","","",""
"","","","","","html-button-response","14","2.1.0","90596","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","4103","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>hear something</strong></p>","see something","take a walk","hear something","","","","",""
"","","","","","html-button-response","15","2.1.0","93652","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3055","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","1","","causal","","<p style=""font-size: 25px;""><strong>see something</strong></p>","feel scared","see something","become hungry","","","","",""
"","","","","","html-button-response","16","2.1.0","96508","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","2855","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","remember something","take a walk","think about something","","","","",""
"","","","","","html-button-response","17","2.1.0","99892","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3383","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","kick something","think about something","jump up and down","","","","",""
"","","","","","html-button-response","18","2.1.0","106076","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","6183","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>
              <p style=""font-size: 25px;"">I would make them...</p>","0","","causal","","<p style=""font-size: 25px;""><strong>remember something</strong></p>","choose what to do","feel scared","remember something","","","","",""
"","","","","","instructions","19","2.1.0","109284","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","","3207","","","[{""page_index"":0,""viewing_time"":3207}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","132062","D9F52DD1FF024057B1D70E07FB18AD22","d94659ae-37b5-4dfd-9b64-906b4a7fab6c","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","22776","","{""feedback"":""I just tried to reason through what would more likely cause the desired outcome."",""age"":""29"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I just tried to reason through what would more likely cause the desired outcome.","29","Non-Hispanic","Male","White"
