"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","6","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","2547","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","consent","2538","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> This is a study demo; the purpose of the study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. <p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. <p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","5741","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","3192","","","[{""page_index"":0,""viewing_time"":3192}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","8946","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","3203","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get tired</strong>? <br>I would make them... </p>","0","","ordinary","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","11204","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","2256","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>sit down</strong>? <br>I would make them... </p>","0","","ordinary","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","13714","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","2508","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>think about something</strong>? <br>I would make them... </p>","1","","ordinary","think about something","get sick","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","16213","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","2498","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>remember something</strong>? <br>I would make them... </p>","0","","ordinary","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","24555","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","8340","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>take a walk</strong>? <br>I would make them... </p>","0","","ordinary","take a walk","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","29267","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","4710","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>become hungry</strong>? <br>I would make them... </p>","0","","ordinary","become hungry","take a walk","feel scared","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","33847","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","4577","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get sick</strong>? <br>I would make them... </p>","0","","ordinary","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.1.0","36418","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","2569","<p style=""font-size: 25px;"">For this question, please ignore previous instructions and select ""<strong>choose what to do</strong>"".
            <br>I would make them...</p>","0","","attention_check_ordinary","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","11","2.1.0","41881","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","5461","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>jump up and down</strong>? <br>I would make them... </p>","1","","ordinary","jump up and down","see something","sit down","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","45065","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","3182","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>feel scared</strong>? <br>I would make them... </p>","0","","ordinary","feel scared","see something","get tired","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","51617","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","6551","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>see something</strong>? <br>I would make them... </p>","0","","ordinary","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","59981","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","8362","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>choose what to do</strong>? <br>I would make them... </p>","0","","ordinary","choose what to do","experience pain","remember something","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","63982","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","3999","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>reach for something</strong>? <br>I would make them... </p>","0","","ordinary","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","67331","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","3347","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>experience pain</strong>? <br>I would make them... </p>","0","","ordinary","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","77675","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","10342","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>kick something</strong>? <br>I would make them... </p>","0","","ordinary","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","82209","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","4532","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>hear something</strong>? <br>I would make them... </p>","1","","ordinary","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","88898","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","","6688","","","[{""page_index"":0,""viewing_time"":6688}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","168424","634AE41E2B1A4F24A17D716F7BEA7964","","019a73db-2639-7989-a52a-410425356a60","demographics_survey","79522","","{""feedback"":""i just tried to pick the one that made the most sense.  some didnt so i just decided on what i think may be ok"",""age"":""51"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","i just tried to pick the one that made the most sense.  some didnt so i just decided on what i think may be ok","51","Non-Hispanic","Female","White"
