"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","6","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","215957","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","215949","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","238882","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","22924","","","[{""page_index"":0,""viewing_time"":22924}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","245146","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6263","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","93","","counterfactual","see something","take a walk","50","93","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","250556","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5409","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","50","","similarity","jump up and down","","50","50","sit down","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","258480","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7923","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","88","","similarity","take a walk","","50","88","sit down","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","264552","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6071","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","100","","counterfactual","take a walk","think about something","50","100","","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","270522","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5969","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","12","","similarity","remember something","","50","12","think about something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","275064","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4541","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","100","","similarity","become hungry","","50","100","feel scared","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","280536","3F38F252286247618485E879DFAFAD45","0198e2e6-639f-7e7a-b870-1e8f120ac1ba","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5471","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","50","","similarity","experience pain","","50","50","get tired","","","","","","",""
