"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","14","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","15503","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","consent","15488","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","25921","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10415","","","[{""page_index"":0,""viewing_time"":10415}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.1.0","33225","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7302","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","23","","counterfactual","get sick","see something","50","23","","","","","","","",""
"","","","","","html-slider-response","4","2.1.0","41301","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8075","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","74","","similarity","kick something","","50","74","sit down","","","","","","",""
"","","","","","html-slider-response","5","2.1.0","46517","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5215","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","49","","counterfactual","get tired","jump up and down","50","49","","","","","","","",""
"","","","","","html-slider-response","6","2.1.0","50719","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4201","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","1","","similarity","choose what to do","","50","1","remember something","","","","","","",""
"","","","","","html-slider-response","7","2.1.0","56095","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5374","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","3","","similarity","remember something","","50","3","think about something","","","","","","",""
"","","","","","html-slider-response","8","2.1.0","60759","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4663","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","1","","similarity","reach for something","","50","1","kick something","","","","","","",""
"","","","","","html-slider-response","9","2.1.0","65694","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4934","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","4","","counterfactual","remember something","take a walk","50","4","","","","","","","",""
"","","","","","html-slider-response","10","2.1.0","72156","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6459","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","24","","counterfactual","see something","take a walk","50","24","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","82103","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9944","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","49","","similarity","become hungry","","50","49","feel scared","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","87297","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5193","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","49","","similarity","feel scared","","50","49","get tired","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","92047","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4749","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","7","","counterfactual","think about something","get sick","50","7","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","96077","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4028","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","15","2.1.0","100784","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4705","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","16","2.1.0","104789","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4003","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","25","","counterfactual","jump up and down","see something","50","25","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","108060","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3270","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","1","","similarity","think about something","","50","1","remember something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","112645","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4584","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","52","","counterfactual","choose what to do","experience pain","50","52","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","118102","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5457","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","88","","similarity","hear something","","50","88","see something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","121680","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3577","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","54","","counterfactual","kick something","think about something","50","54","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","124825","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3142","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","24","","counterfactual","sit down","experience pain","50","24","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","131201","4811FD2C0DCA4BEA981395A07B453AF7","0198e2e6-9ad6-7904-8d6e-bff5a9aa845b","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6375","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","3","","counterfactual","hear something","take a walk","50","3","","","","","","","",""
