"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","25","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","7192","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","consent","7160","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> This is a study demo; the purpose of the study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. <p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. <p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","21304","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","14106","","","[{""page_index"":0,""viewing_time"":14106}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","30733","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","9422","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","remember something","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","39328","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","8589","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","jump up and down","get tired","take a walk","<p style=""font-size: 25px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","50636","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","11302","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","sit down","think about something","jump up and down","<p style=""font-size: 25px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","56927","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","6286","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","kick something","experience pain","talk a walk","<p style=""font-size: 25px;"">The ability to <strong>talk a walk</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","63131","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","6198","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","become hungry","think about something","feel scared","<p style=""font-size: 25px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","71383","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","8247","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","get sick","sit down","become hungry","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","77259","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","5871","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","reach for something","experience pain","take a walk","<p style=""font-size: 25px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.1.0","83964","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","6699","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","take a walk","get tired","jump up and down","<p style=""font-size: 25px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","87912","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","3942","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","think about something","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","93375","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","5458","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","hear something","feel scared","see something","<p style=""font-size: 25px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","98396","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","5016","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","feel scared","think about something","become hungry","<p style=""font-size: 25px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","102570","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","4170","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","choose what to do","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","105258","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","2684","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","get tired","sit down","become hungry","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","109521","8DD4DFA3FFA045AFBFC05568AE063E66","","019a08cb-7f8a-7bec-89df-1f2430ccb7fc","","4257","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select ""the ability to <strong>choose what to do</strong>"".</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
