"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","4","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","19307","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","19301","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","28652","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9344","","","[{""page_index"":0,""viewing_time"":9344}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","42505","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","13852","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","33","","counterfactual","jump up and down","think about something","50","33","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","57529","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","15023","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","83","","similarity","take a walk","","50","83","jump up and down","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","64318","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6788","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","10","","counterfactual","hear something","take a walk","50","10","","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","70195","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5876","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","4","","counterfactual","experience pain","kick something","50","4","","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","77638","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7443","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","61","","similarity","choose what to do","","50","61","remember something","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","85699","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8060","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","64","","counterfactual","feel scared","see something","50","64","","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","92406","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6706","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","24","","similarity","sit down","","50","24","jump up and down","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","100808","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8400","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","40","","similarity","reach for something","","50","40","kick something","","","","","","",""
"","","","","","html-slider-response","11","2.0.0","107885","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7077","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","89","","similarity","hear something","","50","89","see something","","","","","","",""
"","","","","","html-slider-response","12","2.0.0","114791","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6905","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","51","","counterfactual","remember something","take a walk","50","51","","","","","","","",""
"","","","","","html-slider-response","13","2.0.0","122896","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8104","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","25","","similarity","think about something","","50","25","remember something","","","","","","",""
"","","","","","html-slider-response","14","2.0.0","129473","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6576","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","73","","similarity","experience pain","","50","73","feel scared","","","","","","",""
"","","","","","html-slider-response","15","2.0.0","134363","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4889","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","16","2.0.0","140859","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6495","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","81","","similarity","kick something","","50","81","jump up and down","","","","","","",""
"","","","","","html-slider-response","17","2.0.0","146949","364BA2EEA202439CA73EC72F6571CDBD","e2fd98a4-6da0-48f6-bda1-d6a18f66a7d2","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6089","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","90","","counterfactual","see something","take a walk","50","90","","","","","","","",""
