"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","6","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","15331","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","15323","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","30831","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","15499","","","[{""page_index"":0,""viewing_time"":15499}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","39131","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8298","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","100","","similarity","sit down","jump up and down","50","100","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","48870","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9739","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","100","","similarity","become hungry","experience pain","50","100","","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","61662","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","12791","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","25","","counterfactual","get sick","","50","25","see something","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","71738","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","10075","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","86","","counterfactual","become hungry","","50","86","take a walk","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","78250","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6511","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","100","","similarity","see something","hear something","50","100","","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","88646","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","10395","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","25","","similarity","think about something","remember something","50","25","","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","97866","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9219","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","50","","similarity","choose what to do","remember something","50","50","","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","107666","94036DB645EF483D8D707C189AED2F04","1249617e-876b-4227-bcb4-2b10da5e89e0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9799","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","18","","counterfactual","choose what to do","","50","18","feel scared","","","","","","",""
