"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","response_value","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","28","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","239769","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","239733","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","1382325","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","1142551","","","[{""page_index"":0,""viewing_time"":1142551}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","1399495","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","17163","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","76","","similarity","experience pain","feel scared","50","76","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","1407408","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7909","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","77","","similarity","sit down","jump up and down","50","77","","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","1418145","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","10732","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","88","","similarity","become hungry","experience pain","50","88","","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","1423564","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5414","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","86","","similarity","choose what to do","remember something","50","86","","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","1429159","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5591","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","87","","similarity","jump up and down","sit down","50","87","","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","1442007","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","12843","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","50","","counterfactual","take a walk","","50","50","think about something","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","1456387","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","14373","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","39","","counterfactual","see something","","50","39","take a walk","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","1461431","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5040","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","41","","similarity","see something","hear something","50","41","","","","","","","",""
"","","","","","html-slider-response","11","2.0.0","1467731","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6296","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","85","","counterfactual","experience pain","","50","85","kick something","","","","","","",""
"","","","","","html-slider-response","12","2.0.0","1491755","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","24020","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","21","","counterfactual","remember something","","50","21","take a walk","","","","","","",""
"","","","","","html-slider-response","13","2.0.0","1494747","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2988","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","79","","counterfactual","get tired","","50","79","jump up and down","","","","","","",""
"","","","","","html-slider-response","14","2.0.0","1497003","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2253","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","75","","counterfactual","jump up and down","","50","75","think about something","","","","","","",""
"","","","","","html-slider-response","15","2.0.0","1502526","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5519","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","32","","similarity","hear something","see something","50","32","","","","","","","",""
"","","","","","html-slider-response","16","2.0.0","1509200","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6671","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","81","","similarity","reach for something","kick something","50","81","","","","","","","",""
"","","","","","html-slider-response","17","2.0.0","1514930","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5729","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","31","","similarity","remember something","think about something","50","31","","","","","","","",""
"","","","","","html-slider-response","18","2.0.0","1519573","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4639","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","19","2.0.0","1526349","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6772","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","23","","counterfactual","feel scared","","50","23","see something","","","","","","",""
"","","","","","html-slider-response","20","2.0.0","1534314","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7962","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","31","","counterfactual","get sick","","50","31","see something","","","","","","",""
"","","","","","html-slider-response","21","2.0.0","1537649","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3333","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","79","","similarity","get sick","get tired","50","79","","","","","","","",""
"","","","","","html-slider-response","22","2.0.0","1543828","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6175","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","33","","counterfactual","reach for something","","50","33","become hungry","","","","","","",""
"","","","","","html-slider-response","23","2.0.0","1548023","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4192","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","76","","similarity","take a walk","jump up and down","50","76","","","","","","","",""
"","","","","","html-slider-response","24","2.0.0","1552470","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4444","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","73","","similarity","get tired","feel scared","50","73","","","","","","","",""
"","","","","","html-slider-response","25","2.0.0","1559784","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7311","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","34","","counterfactual","become hungry","","50","34","take a walk","","","","","","",""
"","","","","","html-slider-response","26","2.0.0","1565790","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6003","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","77","","counterfactual","kick something","","50","77","think about something","","","","","","",""
"","","","","","html-slider-response","27","2.0.0","1570779","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4986","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","21","","counterfactual","think about something","","50","21","take a walk","","","","","","",""
"","","","","","html-slider-response","28","2.0.0","1574532","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3751","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","21","","similarity","kick something","jump up and down","50","21","","","","","","","",""
"","","","","","html-slider-response","29","2.0.0","1578090","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3553","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","30","2.0.0","1583728","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5636","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","25","","counterfactual","hear something","","50","25","take a walk","","","","","","",""
"","","","","","html-slider-response","31","2.0.0","1588937","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5206","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","29","","similarity","think about something","remember something","50","29","","","","","","","",""
"","","","","","html-slider-response","32","2.0.0","1593535","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4594","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","77","","similarity","feel scared","become hungry","50","77","","","","","","","",""
"","","","","","html-slider-response","33","2.0.0","1596474","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2935","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","30","","counterfactual","choose what to do","","50","30","feel scared","","","","","","",""
"","","","","","html-slider-response","34","2.0.0","1600841","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4364","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","27","","counterfactual","sit down","","50","27","experience pain","","","","","","",""
"","","","","","instructions","35","2.0.0","1602897","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2054","","","[{""page_index"":0,""viewing_time"":2054}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.0.0","1651140","AC0DFB3077EE477180CA27752E179346","35f2fee8-27e2-4d5c-94eb-5866e1e07166","63b64ef0-0a17-45d4-99b8-0e7682bd8206","demographics_survey","48236","","{""feedback"":""My assumptions about their motivations for doing the various actions. No questions or comments in particular."",""age"":""29"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","My assumptions about their motivations for doing the various actions. No questions or comments in particular.","29","Non-Hispanic","Male","White"
