"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","5","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","7264","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","7258","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","24973","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","17708","","","[{""page_index"":0,""viewing_time"":17708}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","39494","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","14519","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","100","","counterfactual","get tired","jump up and down","50","100","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","47502","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8007","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","100","","similarity","think about something","","50","100","remember something","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","56871","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9369","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","1","","similarity","hear something","","50","1","see something","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","74928","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","18055","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","96","","similarity","experience pain","","50","96","feel scared","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","81872","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6944","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","7","","counterfactual","become hungry","take a walk","50","7","","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","94071","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","12197","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","61","","counterfactual","take a walk","think about something","50","61","","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","100987","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6916","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","7","","counterfactual","experience pain","kick something","50","7","","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","106012","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5023","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","11","2.0.0","113505","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7492","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","5","","counterfactual","remember something","take a walk","50","5","","","","","","","",""
"","","","","","html-slider-response","12","2.0.0","119251","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5745","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","18","","counterfactual","kick something","think about something","50","18","","","","","","","",""
"","","","","","html-slider-response","13","2.0.0","128688","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9437","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","48","","similarity","sit down","","50","48","jump up and down","","","","","","",""
"","","","","","html-slider-response","14","2.0.0","135919","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7230","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","10","","similarity","choose what to do","","50","10","remember something","","","","","","",""
"","","","","","html-slider-response","15","2.0.0","141370","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5450","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","22","","similarity","become hungry","","50","22","experience pain","","","","","","",""
"","","","","","html-slider-response","16","2.0.0","146154","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4783","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","17","2.0.0","154899","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8744","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","7","","counterfactual","reach for something","become hungry","50","7","","","","","","","",""
"","","","","","html-slider-response","18","2.0.0","162643","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7743","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","100","","similarity","see something","","50","100","hear something","","","","","","",""
"","","","","","html-slider-response","19","2.0.0","172451","483FAEE7D7F045C9890CFC1D3A68CCEF","3ea08fa8-8ae3-4d81-bd6c-e34e5ac75214","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9807","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","see something","take a walk","50","0","","","","","","","",""
