"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","6","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","1360","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","1352","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","4634","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3272","","","[{""page_index"":0,""viewing_time"":3272}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","10440","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5805","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","22","","counterfactual","choose what to do","feel scared","50","22","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","15557","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5116","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","75","","similarity","experience pain","","50","75","feel scared","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","20237","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4680","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","0","","similarity","jump up and down","","50","0","sit down","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","23060","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2822","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","50","","similarity","remember something","","50","50","think about something","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","26975","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3914","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","8","2.0.0","29928","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2952","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","28","","similarity","feel scared","","50","28","become hungry","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","34537","DD1FE5CD38704CE3A7047B53A2510986","ef82b967-5f31-4eff-b67f-4077a60d1be0","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4607","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","26","","counterfactual","sit down","experience pain","50","26","","","","","","","",""
