"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","5","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","45951","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","consent","45946","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","60066","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","14114","","","[{""page_index"":0,""viewing_time"":14113}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","80000","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","19930","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","25","","counterfactual","choose what to do","feel scared","50","25","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","274350","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","194354","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","74","","similarity","choose what to do","","50","74","remember something","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","281417","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7065","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","25","","similarity","take a walk","","50","25","jump up and down","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","290701","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","9281","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","25","","counterfactual","take a walk","think about something","50","25","","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","353918","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","63217","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","74","","similarity","feel scared","","50","74","become hungry","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","358401","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4480","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","9","2.0.0","366518","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8115","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","75","","similarity","get sick","","50","75","get tired","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","373301","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6780","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","26","","similarity","become hungry","","50","26","experience pain","","","","","","",""
"","","","","","html-slider-response","11","2.0.0","379285","9699036197734B979386DB4245EA24CA","a4a1f2ae-e419-4e7a-9aa4-1c8d5b1f54a1","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5982","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","24","","similarity","experience pain","","50","24","feel scared","","","","","","",""
