"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.0.0","4","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.0.0","7815","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","consent","7808","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 8 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 8 minutes, your payment will amount to $2.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.0.0","13014","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","5197","","","[{""page_index"":0,""viewing_time"":5197}]","","","","","","","","","","","","",""
"","","","","","html-slider-response","3","2.0.0","19245","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","6227","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","21","","counterfactual","feel scared","see something","50","21","","","","","","","",""
"","","","","","html-slider-response","4","2.0.0","23475","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4229","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","76","","similarity","experience pain","","50","76","feel scared","","","","","","",""
"","","","","","html-slider-response","5","2.0.0","28077","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4601","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","75","","counterfactual","get sick","see something","50","75","","","","","","","",""
"","","","","","html-slider-response","6","2.0.0","31395","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","3316","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","24","","counterfactual","sit down","experience pain","50","24","","","","","","","",""
"","","","","","html-slider-response","7","2.0.0","36372","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4974","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","30","","counterfactual","get tired","jump up and down","50","30","","","","","","","",""
"","","","","","html-slider-response","8","2.0.0","41293","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4918","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","23","","counterfactual","remember something","take a walk","50","23","","","","","","","",""
"","","","","","html-slider-response","9","2.0.0","50348","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","9051","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","73","","similarity","take a walk","","50","73","jump up and down","","","","","","",""
"","","","","","html-slider-response","10","2.0.0","56365","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","6014","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","11","2.0.0","60565","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4197","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","26","","counterfactual","choose what to do","feel scared","50","26","","","","","","","",""
"","","","","","html-slider-response","12","2.0.0","65746","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","5180","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","28","","similarity","reach for something","","50","28","kick something","","","","","","",""
"","","","","","html-slider-response","13","2.0.0","69371","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","3624","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","24","","counterfactual","hear something","take a walk","50","24","","","","","","","",""
"","","","","","html-slider-response","14","2.0.0","73571","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","4199","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","27","","counterfactual","become hungry","take a walk","50","27","","","","","","","",""
"","","","","","html-slider-response","15","2.0.0","76627","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","3054","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","71","","similarity","become hungry","","50","71","experience pain","","","","","","",""
"","","","","","html-slider-response","16","2.0.0","80348","E066D0CD9E014965986896CB38DCE8D9","a8d6de9e-7578-4ed7-b592-af002f14391e","1662354e-6cd8-4c2e-86d2-c5bc9aefc5a1","","3718","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","27","","similarity","see something","","50","27","hear something","","","","","","",""
